$KEY used	id	name	category	type	attribute	random_spawn	image	fang_item_id	level	hp	attack	defense	exp	thinking_type_id	move_type	sight_type	sight_type_num	skill_on_attack	speed	no_attack_twice	option	skill_prob	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	promote_id	depromote_id	rare_id	animation_id	show_library	show_hitpoint_gauge	desc	spec	flavor	
〇	62	ユニコーン	ユニコーン系	monster		〇	63	62	1	70	26	6	120	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 10)	50		突進攻撃	(straight(5), SkillWaitFast, [nothing()])\n(straight(5), PreRushAttackMons, [nothing()])\n(self(),BlowNormal,[nothing()])\n(self(), Rush, [rush(5, hit_effect:Strongdamage,attribute:blow_back, len:3, id:130)])																63			1	○	○	距離5の突進攻撃をしてくる		我の後ろに立つな！\n思わず蹴り飛ばしてしまうからな。	
〇	63	ナイトメア	ユニコーン系	monster		〇	238	63	2	90	35	9	300	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1		(skill_cooldown: 10)	50		突進攻撃	(straight(5), SkillWaitFast, [nothing()])\n(straight(5), PreRushAttackMons, [nothing()])\n(self(),BlowNormal,[nothing()])\n(self(), Rush, [rush(5, hit_effect:Strongdamage,attribute:blow_back, len:3, id:130)])																64	62		1	○	○	距離5の突進攻撃をしてくる		闇の力を得た我が速度に、\n果たして汝は追いつけるかな？	
〇	64	デュラハン	ユニコーン系	monster		〇	170	64	3	150	70	18	900	101	walk	normal		(direct_attack(), NormalSlash, [attack(100,attribute:normal_attack, hit_effect:NormalSlashHit)])	1		(skill_cooldown: 10)	50		突進攻撃	(straight(5), SkillWaitFast, [nothing()])\n(straight(5), PreRushAttackMons, [nothing()])\n(self(),BlowNormal,[nothing()])\n(self(), Rush, [rush(5, hit_effect:Strongdamage,attribute:blow_back, len:3, id:130)])																65	63		15	○	○	距離5の突進攻撃をしてくる		さぁ剣をとれ！\n我が死の宣告から逃れられるか、\n運命を試す時だ！	
〇	65	デュラハン・ロード	ユニコーン系	monster		〇	180	65	4	240	130	34	2000	101	walk	normal		(direct_attack(), NormalSlash, [attack(100,attribute:normal_attack, hit_effect:NormalSlashHit)])	1		(skill_cooldown: 10)	50		突進攻撃	(straight(5), SkillWaitFast, [nothing()])\n(straight(5), PreRushAttackMons, [nothing()])\n(self(),BlowNormal,[nothing()])\n(self(), Rush, [rush(5, hit_effect:Strongdamage,attribute:blow_back, len:3, id:130)])																	64		15	○	○	距離5の突進攻撃をしてくる		王たる我から逃れるすべはない！\nさぁ剣をとれ！運命に抗ってみせよ！	
〇	66	シャイタン	フレイム系	monster	species_fire	〇	187	66	1	95	30	9	80	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						67			15	○	○	炎または爆発攻撃を受けると進化する\n矢とアイテムの投げ当てを無効化		我が怒りが炎となり敵を焼きつくす！\n灼熱の拳を刻まれたい奴はどいつだ？	
〇	67	サン・シャイタン	フレイム系	monster	species_fire	〇	181	67	2	180	80	25	550	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						68	66		15	○	○	炎または爆発攻撃を受けると進化する\n矢とアイテムの投げ当てを無効化		我が怒りは爆炎となり敵を焼きつくす！\n大地もろとも炎に焼かれて\n消し炭となるがよい！	
〇	68	コロナ・シャイタン	フレイム系	monster	species_fire	〇	289	68	3	220	95	31	800	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						69	67		15	○	○	炎または爆発攻撃を受けると進化する\n矢とアイテムの投げ当てを無効化		我が黄金郷を荒らすものは容赦せぬ！\n黄金を狙う不届きモノは\n俺の拳で粉砕だ！	
〇	69	黒点・シャイタン	フレイム系	monster	species_fire	〇	567	69	4	300	160	50	1200	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																							68		15	○	○	矢とアイテムの投げ当てを無効化		我が一族に仇なすモノは、\nこの漆黒の拳にて粉砕してくれよう！	
〇	70	ドロンキー	ドロンキー系	monster		〇	40	70	1	35	10	2	30	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			33		窃盗	(direct_attack(), WaitStealItem, [nothing()])\n(direct_attack(), StealItem, [steal_item(attribute: stop_if_no_effect)])\n(self(), none, [teleport(hit_effect:HitTeleport)])\n(self(), PutItem2, [put_item(attribute:no_message)])																71			15	○	○	アイテムを盗んで、どこかに置いてしまう		おっと失礼！\nそのお宝頂きますよ。	
〇	71	ダークストーカー	ドロンキー系	monster		〇	219	71	2	80	24	7	300	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			33		窃盗	(direct_attack(), WaitStealItem, [nothing()])\n(direct_attack(), StealItem, [steal_item(attribute: stop_if_no_effect)])\n(direct_attack(), StealItem, [steal_item()])\n(self(), none, [teleport(effect:HitTeleport)])																	70		15	○	○	アイテムを2個盗んで、消滅させてしまう		ふーん……あなた、イイ物持ってるね。\nそれ……、私にくれないかな……？	
〇	72	アツアツスライム	アツアツ系	monster		〇	1	72	1	12	5	0	3	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						73			1	○	○	特殊能力なし		つるつる、すべすべ！\nさわっていいよ♪	
〇	73	アツアツメタボ	アツアツ系	monster		〇	96	73	2	30	16	2	100	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						74	72		1	○	○	特殊能力なし		いじめる？　いじめるの？\nダンジョンに帰りたいよう。	
〇	74	アツアツキンメタ	アツアツ系	monster		〇	117	74	3	100	55	23	1200	101	walk	normal		(direct_attack(), StrongAttack, [attack(100,attribute:normal_attack, hit_effect:StrongAttackHit)])	1																							73		1	○	○	特殊能力なし		ひかえよ！\n王の御前である！	
〇	75	ミミック	ミミック系	monster	no_jet_lag		29	75	1	65	33	6	150	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(mimic_item_template_id: 9102)																				76			1	○	○	アイテムに化けている		ボクの変身、よく見破ったね！	
〇	76	おばけミミック	ミミック系	monster	no_jet_lag		530	76	2	90	50	10	400	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(mimic_item_template_id: 9103)																				77	75		1	○	○	アイテムに化けている		ふふっ、いいアイテムだと思った？\n残念でした～♪	
〇	77	パンドラ	ミミック系	monster	no_jet_lag		602	77	3	180	140	26	1500	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(mimic_item_template_id: 9104)																					76		15	○	○	アイテムに化けている		わたしに近づいちゃダメ……。\nこの箱が目覚めてしまったら、\n無限の絶望に飲み込まれてしまう……。	
〇	78	ラフレシアン	ラフレシアン系	monster		〇	461	78	1	30	8	1	12	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 8)	25		鈍足魔法	(straight(1), SkillWaitFast, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(straight(1), SkillSlowP, [set_status(4,status:[slow])])																79			15	○	○	鈍足魔法を放つ		らららん♪お友達になりましょ♪\nなぜかみんな私から\n逃げて行ってしまうの…（；へ：）	
〇	79	ドライアド	ラフレシアン系	monster		〇	179	79	2	62	17	4	40	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 8)	25		鈍足魔法	(straight(1), SkillWaitFast, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(straight(1), SkillSlowP, [set_status(4,status:[slow])])																80	78		15	○	○	鈍足魔法を放つ		木々を傷つけるの止めてくれない？\n言葉なき木々にも気持ちや意志が\nあるんだからね！	
〇	80	コノハナサクヤ	ラフレシアン系	monster		〇	263	80	3	150	60	20	1000	101	walk	normal		(direct_attack(), StrongMagic, [attack(100,attribute:normal_attack, hit_effect:StrongMagicHit)])	1		(skill_cooldown: 8)	25		鈍足魔法	(straight(1), SkillWaitFast, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(straight(1), SkillSlowP, [set_status(4,status:[slow])])																	79		15	○	○	鈍足魔法を放つ		舞うことで、世界に春を呼んでいます。\nでも、この舞にはお相手が必要で……。\n私と一緒に踊ってくださいませんか？	
〇	81	プラント	プラント系	monster		〇	48	81	1	70	19	5	40	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 8)	100		拘束魔法	(nway(3,way:131), SkillWaitFast, [nothing()])\n(nway(3,way:131), SkillBindA, [set_status(5,status:[bind])])																82			15	○	○	拘束魔法を放つ		わーい！　縛らせてー！　縛らせてー！	
〇	82	トレント	プラント系	monster		〇	532	82	2	130	42	14	500	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1		(skill_cooldown: 8)	33		拘束魔法	(nway(3,way:131), SkillWaitFast, [nothing()])\n(nway(3,way:131), SkillBindA, [set_status(5,status:[bind])])																83	81		15	○	○	拘束魔法を放つ		齢300年は下るまい。\n私は森の守護者。\n森を荒らす者には罰を与えるぞ。	
〇	83	アルラウネ	プラント系	monster		〇	630	83	3	200	85	30	900	101	walk	normal		(direct_attack(), WhipAttack, [attack(100,attribute:normal_attack, hit_effect:WhipAttackHit)])	1		(skill_cooldown: 8)	33		拘束魔法	(nway(3,way:131), SkillWaitFast, [nothing()])\n(nway(3,way:131), SkillBindA, [set_status(5,status:[bind])])																84	82		15	○	○	拘束魔法を放つ		私は森の管理者。\n森の木々にも心があります。\nあなたも森を大切にしてね。	
〇	84	クイーンアルラウネ	プラント系	monster		〇	736	84	4	250	120	40	1300	101	walk	normal		(direct_attack(), WhipAttack, [attack(100,attribute:normal_attack, hit_effect:WhipAttackHit)])	1		(skill_cooldown: 8)	33		拘束魔法	(nway(3,way:131), SkillWaitFast, [nothing()])\n(nway(3,way:131), SkillBindA, [set_status(5,status:[bind])])																	83		15	○	○	拘束魔法を放つ		私は若芽の母。木々の心。森の言葉。\n今は小さな苗木、でも遠い未来……\nかけがえのない大地の宝になるわ。	
〇	85	ドヴェルグ	ドヴェルグ系	monster		〇	129	85	1	70	21	5	40	101	walk	normal		(direct_attack(), StrongAttack, [attack(100,attribute:normal_attack, hit_effect:StrongAttackHit)])	1		(skill_cooldown: 3)	50		ふきとばし攻撃	(direct_attack(), SkillWaitFast, [nothing()])\n(direct_attack(), SkillDwarfBlowback, [blowback(5),attack(50)])																86			15	○	○	ふきとばし攻撃を放つ		俺たち太陽が苦手だが、ここは居心地がいい。対価を払え！お前にも魔法の武器を作ってやるぞ！？	
〇	86	キングドヴェルグ	ドヴェルグ系	monster		〇	621	86	2	120	40	14	500	101	walk	normal		(direct_attack(), ViciousAttack, [attack(100,attribute:normal_attack, hit_effect:ViciousAttackHit)])	1		(skill_cooldown: 3)	50		ふきとばし攻撃	(direct_attack(), SkillWaitFast, [nothing()])\n(direct_attack(), SkillDwarfBlowback, [blowback(5),attack(50)])																87	85		15	○	○	ふきとばし攻撃を放つ		魔法の武器が欲しいだと？\n俺は気に入った奴にしか武器を作らん！\n欲しけりゃ俺と筋肉のガチンコ勝負だ！	
〇	87	オーディン	ドヴェルグ系	monster		〇	717	87	3	250	115	40	1600	101	walk	normal		(direct_attack(), ViciousSlash, [attack(100,attribute:normal_attack, hit_effect:ViciousSlashHit)])	1		(skill_cooldown: 3)	50		ふきとばし攻撃	(direct_attack(), SkillWaitFast, [nothing()])\n(direct_attack(), SkillDwarfBlowback, [blowback(5),attack(50)])																	86		15	○	○	ふきとばし攻撃を放つ		貴様は何を望み、儂に何を差し出す？\n代償無き力なぞこの世にはあらず。\nさぁ、力欲しくば、その覚悟を決めよ！	
〇	88	ミルケ	エルケ系	monster			392	88	1	65	17	5	60	102	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1		(skill_available:5,skill_cooldown:3)	25		召喚魔法	(self(),SkillSummon, [samon(1,param_type1:at_random)])																89			15	○	○	逃げ移動\nモンスターを召喚する		（人呼んで）光芒のミルケだよっ！\n似顔絵を描いてほしいひとは、\nアトリエへ来てねっ！	
〇	89	リルケ	エルケ系	monster			345	89	2	100	34	11	450	102	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1		(skill_available:5,skill_cooldown:3)	25		召喚魔法	(self(),SkillSummon, [samon(1,param_type1:at_random)])																90	88		15	○	○	モンスターを召喚する		人呼んで、緑袖の召喚魔術師ですわ。\nエルケお姉様に付く悪い虫は、\n私が退治してさしあげますわ！	
〇	90	エルケ	エルケ系	monster			167	90	3	120	40	13	700	102	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1		(skill_available:5,skill_cooldown:3)	25		召喚魔法	(self(),SkillSummon, [samon(2,param_type1:at_random)])																	89		15	○	○	モンスターを召喚する		さあ、ほしいものを言ってごらん。\n私の魔術でなんだって創ってあげる。	
〇	91	老師	老師系	monster		〇	12	91	1	35	8	3	25	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			50		わくわく老師マジック	(straight(10), SkillWaitFast, [nothing()])\n(self(),SwingWand,[nothing()])\n(self(), none, [random_skill(skill_lot:[(101, 10), (102, 10),(103, 10)])])																92			15	○	○	ランダム効果の杖魔法を放つ\n効果は転送 入れ替え ふきとばし		お主から不思議な力を感じるのぅ。\nワシとて魔力は衰えておらんぞ。	
〇	92	宵闇老師	老師系	monster		〇	240	92	2	60	15	8	90	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			50		わくわく老師マジック	(straight(10), SkillWaitFast, [nothing()])\n(self(),SwingWand,[nothing()])\n(self(), none, [random_skill(skill_lot:[(103, 10),(105, 10),(106, 10)])])																93	91		15	○	○	ランダム効果の杖魔法を放つ\n効果はふきとばし 混乱 狂暴化		なに？年寄りの冷や水じゃと？\nまだまだ若いもんには負けておらん！	
